,name,param,proto_name,spacegroup,species,wyckoffs,proto_compo,name_short
191.0,4436-6442-VO2,"{'a': 5.940626, 'b': 2.1337758007321117, 'c': 2.142417987599287, 'zh2': 0.5, 'yi3': 0.4997855, 'xj4': 0.5000005000000001, 'yf5': 0.8520695, 'yf6': 0.348093, 'zh7': 0.350358, 'zh8': 0.850317, 'xk9': 0.24433900000000003, 'yk9': -0.0001145, 'zk9': 0.3994775, 'xk10': 0.499794, 'yk10': 0.8998705, 'zk10': 0.2510925}",AB2_8_abhij_f2h2k2_22,22,"['V', 'V', 'V', 'V', 'V', 'O', 'O', 'O', 'O', 'O', 'O']","['a', 'b', 'h', 'i', 'j', 'f', 'f', 'h', 'h', 'k', 'k']",AB2,VO2
676.0,17220-21662-SiO2,"{'a': 6.83835, 'b': 0.6792757024720876, 'c': 1.4201253226289967, 'xf0': 0.42410749999999997, 'yf0': 0.77018, 'zf0': 0.104149, 'yc3': 0.35799800000000004, 'zd4': 0.168279}",AB2_8_f_abcd_54,54,"['Si', 'O', 'O', 'O', 'O']","['f', 'a', 'b', 'c', 'd']",AB2,SiO2
1052.0,17222-21664-SiO2,"{'a': 8.183998425296199, 'c': 0.9103771302021416, 'xi0': 0.06106499999999981, 'yi0': 0.35059599999999985, 'zi0': 0.073426, 'xh2': 0.20269299999999982, 'xi3': 0.3058149999999998, 'yi3': 0.14366699999999988, 'zi3': 0.090873}",AB2_12_i_ghi_163,163,"['Si', 'O', 'O', 'O']","['i', 'g', 'h', 'i']",AB2,SiO2
1209.0,30348-111561-SiO2,"{'a': 10.279422300126598, 'b': 1.4664271551344237, 'c': 0.8658665019352201, 'beta': 105.17866391658184, 'xj0': 0.40139999999999987, 'yj0': 0.602208, 'zj0': 0.6911885, 'xj1': 0.19958199999999993, 'yj1': 0.897452, 'zj1': 0.6699744999999999, 'xj2': 0.35219599999999984, 'yj2': 0.755613, 'zj2': 0.8932994999999999, 'yg4': 0.27600800000000003, 'xi5': 0.11974599999999998, 'zi5': 0.26673349999999996, 'xi6': 0.2434949999999999, 'zi6': 0.7074144999999998, 'xj7': 0.34082599999999985, 'yj7': 0.660848, 'zj7': 0.8064804999999997, 'xj8': 0.17981799999999992, 'yj8': 0.876351, 'zj8': 0.4868604999999999, 'xj9': 0.43906699999999993, 'yj9': 0.623729, 'zj9': 0.28130349999999993, 'xj10': 0.3182469999999999, 'yj10': 0.83506, 'zj10': 0.7672654999999997}",AB2_12_j3_egi2j4_12,12,"['Si', 'Si', 'Si', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['j', 'j', 'j', 'e', 'g', 'i', 'i', 'j', 'j', 'j', 'j']",AB2,SiO2
1361.0,3154-5035-S2N,"{'a': 11.255208, 'b': 0.33805745748990157, 'xd0': 0.929466, 'yd0': 0.756033, 'zd0': 0.498943, 'xc1': 0.32214699999999996, 'zc1': 0.5003500000000001, 'xc2': 0.1109469999999999, 'zc2': 0.556774, 'xd3': 0.850175, 'yd3': 0.645338, 'zd3': 0.332981}",AB2_8_d_c2d_102,102,"['N', 'S', 'S', 'S']","['d', 'c', 'c', 'd']",AB2,S2N
4.0,690-2340-TlCl2,"{'a': 7.042552, 'b': 2.2235610045903815, 'xf2': 0.7487245, 'yf2': 0.6580245, 'zf2': 0.0864514999999999}",AB2_4_ab_f_88,88,"['Tl', 'Tl', 'Cl']","['a', 'b', 'f']",AB2,TlCl2
173.0,14524-18677-YbGa2,"{'a': 3.987302962796406, 'b': 1.0892500621407546, 'c': 1.0471289048364558, 'beta': 116.41856323380698, 'xn1': 0.665267, 'zn1': 0.32320299999999996}",AB2_1_a_n_10,10,"['Yb', 'Ga']","['a', 'n']",AB2,YbGa2
1126.0,12988-17011-PdF2,"{'a': 5.262908, 'xa0': -0.00028200000000000447, 'xa1': 0.34355100000000005, 'xa2': 0.657008}",AB2_4_a_a2_198,198,"['Pd', 'F', 'F']","['a', 'a', 'a']",AB2,PdF2
415.0,16474-20838-NO2,"{'a': 4.890815436123715, 'b': 1.0361472572795352, 'c': 1.0569257693536493, 'beta': 99.83006710716901, 'xe0': 0.5638074999999999, 'ze0': 0.917969, 'xe1': 0.9935144999999999, 'ze1': 0.250811, 'xe2': 0.6374354999999999, 'ze2': 0.723718, 'xe3': 0.24572850000000002, 'ze3': 0.333577, 'xf4': 0.8604025, 'yf4': 0.033919, 'zf4': 0.203381}",AB2_4_e2_e2f_11,11,"['N', 'N', 'O', 'O', 'O']","['e', 'e', 'e', 'e', 'f']",AB2,NO2
1413.0,26118-31165-BeH2,"{'a': 3.899106, 'b': 2.2059569552610263, 'c': 1.9017877431391375, 'xj1': 0.6224864999999999, 'yj1': 0.3319955, 'xj2': 0.2563114999999998, 'yj2': 0.3225435000000001, 'xk3': 0.25144049999999996, 'yk3': 0.5901145, 'zk3': 0.1554465}",AB2_6_aj_jk_72,72,"['Be', 'Be', 'H', 'H']","['a', 'j', 'j', 'k']",AB2,BeH2
695.0,5603-7722-CdI2,"{'a': 7.430584936349898, 'b': 0.5773578024436521, 'c': 4.695914837102299, 'beta': 90.00622698223752, 'xi1': 0.33333799999999997, 'zi1': 0.7999634999999999, 'xi2': 4.999999999588314e-07, 'zi2': 0.40002749999999976, 'xi3': 4.999999999588667e-07, 'zi3': 0.7505584999999999, 'xi4': 0.6666715, 'zi4': 0.8494735, 'xi5': 0.333319, 'zi5': 0.9505624999999999, 'xi6': 0.33331599999999995, 'zi6': 0.3505524999999998, 'xi7': 0.666682, 'zi7': 0.4494564999999997}",AB2_5_ai2_i5_12,12,"['Cd', 'Cd', 'Cd', 'I', 'I', 'I', 'I', 'I']","['a', 'i', 'i', 'i', 'i', 'i', 'i', 'i']",AB2,CdI2
683.0,17202-21644-SiO2,"{'a': 10.090592, 'b': 0.8449888767675872, 'xi0': 0.8550409999999999, 'yi0': 0.644493, 'zi0': 0.18763199999999997, 'xe1': 0.749424, 'xh2': 0.357012, 'xi3': 0.187682, 'yi3': 0.500387, 'zi3': 0.24961299999999997}",AB2_8_i_ehi_120,120,"['Si', 'O', 'O', 'O']","['i', 'e', 'h', 'i']",AB2,SiO2
1399.0,5449-7557-Cs2Se,"{'a': 10.6369, 'b': 1.889811693256494, 'c': 0.5224441331590971, 'za0': 0.970753, 'xb1': 0.3236180000000001, 'yb1': 0.43630850000000004, 'zb1': 0.4528215}",AB2_2_a_b_43,43,"['Se', 'Cs']","['a', 'b']",AB2,Cs2Se
45.0,8849-12618-Sb2Te,"{'a': 4.363006404718899, 'c': 4.068755659493229, 'zd1': 0.20676300000000006, 'zc2': 0.34744400000000003, 'zd3': 0.8894329999999999, 'zd4': 0.5656009999999999}",AB2_3_ad_cd2_164,164,"['Te', 'Te', 'Sb', 'Sb', 'Sb']","['a', 'd', 'c', 'd', 'd']",AB2,Sb2Te
861.0,12734-16747-Ag2S,"{'a': 4.270212724347231, 'b': 1.7191967880528103, 'c': 1.0028725149770379, 'beta': 111.54422411433019, 'xe0': 0.7722445000000002, 'ze0': 0.22169800000000006, 'xe2': 0.3834044999999999, 'ze2': 0.61288}",AB2_2_e_ae_11,11,"['S', 'Ag', 'Ag']","['e', 'a', 'e']",AB2,Ag2S
320.0,28338-55248-CaIn2,"{'a': 5.396659330037889, 'c': 1.452353673016631, 'zf1': 0.942176}",AB2_2_a_f_194,194,"['Ca', 'In']","['a', 'f']",AB2,CaIn2
397.0,27621-36706-CdI2,"{'a': 4.292104011809771, 'c': 14.615292599954719, 'za0': 0.5809949999999999, 'za1': 0.8019569999999999, 'zb2': 0.13631799999999997, 'zb3': 0.35998299999999994, 'zc4': 0.025760999999999996, 'zc5': 0.24681899999999998, 'zc6': 0.47063599999999994, 'zc7': 0.6913569999999999, 'zc8': 0.9126269999999999, 'za9': 0.10882799999999998, 'za10': 0.21930799999999998, 'za11': 0.33236999999999994, 'za12': 0.44315999999999994, 'za13': 0.6638529999999999, 'za14': 0.8851119999999999, 'za15': 0.9981789999999999, 'zb16': 0.05330699999999999, 'zb17': 0.27441599999999994, 'zb18': 0.49816799999999994, 'zb19': 0.6085149999999999, 'zb20': 0.7188809999999999, 'zb21': 0.8294689999999999, 'zb22': 0.9402219999999999, 'zc23': 0.16380499999999998, 'zc24': 0.3874949999999999, 'zc25': 0.5535179999999998, 'zc26': 0.7744409999999999}",AB2_9_a2b2c5_a7b7c4_156,156,"['Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']","['a', 'a', 'b', 'b', 'c', 'c', 'c', 'c', 'c', 'a', 'a', 'a', 'a', 'a', 'a', 'a', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'c', 'c', 'c', 'c']",AB2,CdI2
1172.0,17975-22469-TaN2,"{'a': 5.367844722808486, 'c': 0.5203704921141137}",AB2_2_c_bg_191,191,"['Ta', 'N', 'N']","['c', 'b', 'g']",AB2,TaN2
1095.0,28090-47325-CdI2,"{'a': 4.289642139869062, 'c': 9.765416702876728, 'za0': 0.041682, 'za1': 0.375055, 'zb2': 0.208319, 'zb3': 0.542945, 'zb4': 0.708496, 'zb5': 0.874996, 'za6': 0.167101, 'za7': 0.501893, 'za8': 0.667314, 'za9': 0.833755, 'zb10': 0.000453, 'zb11': 0.333777, 'zc12': 0.082939, 'zc13': 0.249586, 'zc14': 0.416375, 'zc15': 0.584279, 'zc16': 0.749785, 'zc17': 0.91625}",AB2_6_a2b4_a4b2c6_156,156,"['Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']","['a', 'a', 'b', 'b', 'b', 'b', 'a', 'a', 'a', 'a', 'b', 'b', 'c', 'c', 'c', 'c', 'c', 'c']",AB2,CdI2
239.0,30341-111545-SiO2,"{'a': 12.786920692188655, 'c': 0.29270721936098637, 'xn0': 0.666562, 'yn0': 0.095109, 'zn0': 0.152716, 'xj1': 0.292694, 'xk2': 0.40315, 'xl3': 0.560802, 'xl4': 0.778259}",AB2_12_n_jkl2_177,177,"['Si', 'O', 'O', 'O', 'O']","['n', 'j', 'k', 'l', 'l']",AB2,SiO2
1234.0,2580-4412-PbI2,"{'a': 4.619738493121405, 'c': 7.6668038804416705, 'za0': 0.052996, 'za1': 0.253001, 'za2': 0.453003, 'za3': 0.653004, 'zb4': 0.852999, 'za5': 0.799817, 'zb6': 0.199815, 'zb7': 0.399817, 'zb8': 0.599813, 'zb9': -0.00017999999999995797, 'zc10': 0.106187, 'zc11': 0.306186, 'zc12': 0.506184, 'zc13': 0.706178, 'zc14': 0.90618}",AB2_5_a4b_ab4c5_156,156,"['Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']","['a', 'a', 'a', 'a', 'b', 'a', 'b', 'b', 'b', 'b', 'c', 'c', 'c', 'c', 'c']",AB2,PbI2
1114.0,17103-21539-NiS2,"{'a': 2.553186, 'b': 2.969254718785383, 'c': 1.7159439296209225, 'za0': 0.00014500000000006175, 'ye1': 0.666809, 'ze1': -2.0999999999937735e-05}",AB2_1_a_e_38,38,"['Ni', 'S']","['a', 'e']",AB2,NiS2
1094.0,17217-21659-SiO2,"{'a': 4.680703, 'b': 1.7353057863316683, 'c': 1.792941786735881, 'xe0': 0.15247199999999994, 'ye0': 0.06251649999999986, 'ze0': 0.15927849999999988, 'zc2': 0.13651649999999993, 'xe3': 0.0717000000000001, 'ye3': 0.5540234999999998, 'ze3': 0.19247749999999986}",AB2_8_e_ace_56,56,"['Si', 'O', 'O', 'O']","['e', 'a', 'c', 'e']",AB2,SiO2
248.0,1656-3393-NbSe2,"{'a': 6.943561718115731, 'c': 1.847896442905376, 'xh1': 0.49717, 'zf2': 0.620967, 'xk3': 0.16631300000000002, 'zk3': 0.11818200000000002}",AB2_8_bh_fk_194,194,"['Nb', 'Nb', 'Se', 'Se']","['b', 'h', 'f', 'k']",AB2,NbSe2
1091.0,14321-18467-ScSn2,"{'a': 4.261251, 'b': 7.316529817182802, 'ze0': 0.8265980000000002, 'ze3': 0.6582750000000002}",AB2_4_e_abe_141,141,"['Sc', 'Sn', 'Sn', 'Sn']","['e', 'a', 'b', 'e']",AB2,ScSn2
152.0,17198-21639-SiO2,"{'a': 16.816061331001443, 'c': 0.6117579904407987, 'xf0': 0.8609306666666666, 'yf0': 0.02016133333333332, 'zf0': 0.21077233333333328, 'xf1': 0.7422053333333333, 'yf1': 0.05613466666666666, 'zf1': 0.3766146666666666, 'xf2': 0.7459133333333333, 'yf2': 0.5635856666666665, 'zf2': 0.3841476666666666, 'xf3': 0.8498276666666666, 'yf3': 0.8297613333333334, 'zf3': 0.4484753333333332, 'xf4': 0.7485086666666667, 'yf4': 0.5104793333333333, 'zf4': 0.25357933333333327, 'xf5': 0.8348876666666667, 'yf5': 0.9149473333333333, 'zf5': 0.17018333333333327, 'xf6': 0.762658, 'yf6': 0.009901999999999977, 'zf6': 0.250548, 'xf7': 0.6743159999999999, 'yf7': 0.5986279999999999, 'zf7': 0.3486309999999999, 'xf8': 0.909038, 'yf8': 0.840977, 'zf8': 0.31805599999999995, 'xf9': 0.8237103333333333, 'yf9': 0.16080366666666668, 'zf9': 0.4037346666666666, 'xf10': 0.7483786666666666, 'yf10': 0.7468323333333333, 'zf10': 0.49660333333333323, 'xf11': 0.8388059999999999, 'yf11': 0.9205599999999999, 'zf11': 0.43357499999999993}",AB2_24_f4_f8_148,148,"['Si', 'Si', 'Si', 'Si', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['f', 'f', 'f', 'f', 'f', 'f', 'f', 'f', 'f', 'f', 'f', 'f']",AB2,SiO2
117.0,17200-21642-SiO2,"{'a': 7.825393720114823, 'c': 1.0072179473542242, 'xd0': 0.21813355555555547, 'xd1': 0.8033804444444443, 'xe2': 0.32553711111111105}",AB2_3_d_de_155,155,"['Si', 'O', 'O']","['d', 'd', 'e']",AB2,SiO2
664.0,7903-11591-SnO2,"{'a': 4.734903, 'b': 1.2172236685735693, 'c': 3.37415592251837, 'yc0': 0.023235499999999965, 'xd1': 0.0026620000000001642, 'yd1': 0.3454465, 'zd1': 0.08412699999999998, 'xd2': 0.288478, 'yd2': 0.12243350000000008, 'zd2': 0.028802999999999992, 'xd3': 0.7835989999999999, 'yd3': 0.07077350000000004, 'zd3': 0.13854699999999998, 'xd4': 0.2292050000000001, 'yd4': 0.2960625000000001, 'zd4': 0.19433699999999995}",AB2_12_cd_d3_60,60,"['Sn', 'Sn', 'O', 'O', 'O']","['c', 'd', 'd', 'd', 'd']",AB2,SnO2
1220.0,17197-21638-SiO2,"{'a': 9.989788, 'xc0': 0.8835360000000001, 'yc0': 0.6528720000000001, 'zc0': 0.766514, 'xb1': 0.6688664999999999, 'xb2': 0.4309895, 'xc3': 0.3489285000000001, 'yc3': 0.24223150000000004, 'zc3': 0.13310850000000007}",AB2_12_c_b2c_199,199,"['Si', 'O', 'O', 'O']","['c', 'b', 'b', 'c']",AB2,SiO2
234.0,29899-92509-CdI2,"{'a': 4.288326894642063, 'c': 9.753447679995562, 'za0': 0.208328, 'za1': 0.37488, 'za2': 0.541663, 'za3': 0.708322, 'za4': 0.87501, 'zb5': 0.041698, 'za6': 0.082958, 'zb7': 0.249583, 'zb8': 0.416129, 'zb9': 0.582962, 'zb10': 0.749608, 'zb11': 0.916287, 'zc12': 0.000396, 'zc13': 0.167002, 'zc14': 0.333698, 'zc15': 0.50039, 'zc16': 0.667037, 'zc17': 0.833748}",AB2_6_a5b_ab5c6_156,156,"['Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']","['a', 'a', 'a', 'a', 'a', 'b', 'a', 'b', 'b', 'b', 'b', 'b', 'c', 'c', 'c', 'c', 'c', 'c']",AB2,CdI2
1441.0,31360-290039-MgAu2,"{'a': 4.458485513120908, 'b': 1.009978385428901, 'c': 1.2857372424035183, 'beta': 112.77127173058727, 'xa0': 0.8060790000000002, 'za0': 0.611037, 'xb1': 0.304779, 'zb1': 0.611137, 'xa2': 0.46451600000000004, 'za2': 0.927414, 'xa3': 0.14842100000000014, 'za3': 0.29507000000000017, 'xb4': 0.9627050000000001, 'zb4': 0.927179, 'xb5': 0.6468310000000002, 'zb5': 0.29483000000000015}",AB2_2_ab_a2b2_6,6,"['Mg', 'Mg', 'Au', 'Au', 'Au', 'Au']","['a', 'b', 'a', 'a', 'b', 'b']",AB2,MgAu2
11.0,2419-4242-MgGa2,"{'a': 6.833664, 'b': 2.4011575634974154, 'c': 0.5992640258578708, 'xg0': 0.32427949999999983, 'yg0': 0.077012, 'xg1': 0.7022504999999999, 'yg1': 0.219716, 'xg2': 0.9014704999999998, 'yg2': 0.066738, 'xh3': 0.6439325, 'yh3': 0.061974, 'xh4': 0.028894499999999823, 'yh4': 0.157811, 'xh5': 0.4095575, 'yh5': 0.190359}",AB2_8_g2_gh3_55,55,"['Mg', 'Mg', 'Ga', 'Ga', 'Ga', 'Ga']","['g', 'g', 'g', 'h', 'h', 'h']",AB2,MgGa2
142.0,28098-47339-CdI2,"{'a': 4.2883307195947875, 'c': 16.244148029355365, 'za0': 0.724983, 'za1': 0.824967, 'zb2': 0.025029, 'zb3': 0.125003, 'zb4': 0.224959, 'zb5': 0.324972, 'zb6': 0.424999, 'zb7': 0.525016, 'zb8': 0.625003, 'zb9': 0.925047, 'za10': 0.000175, 'za11': 0.100211, 'za12': 0.200223, 'za13': 0.300199, 'za14': 0.400191, 'za15': 0.500206, 'za16': 0.600223, 'za17': 0.900167, 'zb18': 0.700215, 'zb19': 0.800169, 'zc20': 0.049797, 'zc21': 0.149821, 'zc22': 0.249827, 'zc23': 0.349804, 'zc24': 0.449801, 'zc25': 0.549819, 'zc26': 0.649822, 'zc27': 0.749795, 'zc28': 0.849773, 'zc29': 0.949784}",AB2_10_a2b8_a8b2c10_156,156,"['Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']","['a', 'a', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'a', 'a', 'a', 'a', 'a', 'a', 'a', 'a', 'b', 'b', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c']",AB2,CdI2
773.0,9771-13607-SiO2,"{'a': 8.784094143586579, 'b': 0.53060155365058, 'c': 0.977691083116717, 'beta': 115.33474116439888, 'xf0': 0.6879379999999999, 'yf0': 0.3969180000000001, 'zf0': 0.31371, 'ye2': 0.030823000000000045, 'xf3': 0.8157994999999999, 'yf3': 0.6581855000000001, 'zf3': 0.326904}",AB2_4_f_cef_15,15,"['Si', 'O', 'O', 'O']","['f', 'c', 'e', 'f']",AB2,SiO2
1238.0,17206-21648-SiO2,"{'a': 9.068688, 'b': 0.8390250056016924, 'xj0': 0.556146, 'yj0': 0.781981, 'zj0': 0.3042059999999999, 'xf1': 0.24147250000000006, 'xi2': 0.13884000000000007, 'zi2': 0.7213830000000001, 'xj3': 0.41886100000000004, 'yj3': 0.8274980000000001, 'zj3': 0.17898799999999987}",AB2_8_j_fij_121,121,"['Si', 'O', 'O', 'O']","['j', 'f', 'i', 'j']",AB2,SiO2
1156.0,15825-20106-HC2,"{'a': 9.725976706958587, 'b': 0.46509550005025124, 'c': 1.5826671911539782, 'beta': 110.27920686353406, 'xe0': 0.5647229999999999, 'ye0': 0.23327900000000013, 'ze0': 0.23375549999999978, 'xe1': 0.703826, 'ye1': 0.829564, 'ze1': 0.8371154999999998, 'xe2': 0.8148829999999999, 'ye2': 0.07934500000000011, 'ze2': 0.24991549999999974, 'xe3': 0.9170699999999998, 'ye3': 0.42573800000000006, 'ze3': 0.45121549999999977, 'xe4': 0.9789819999999999, 'ye4': 0.599097, 'ze4': 0.9104284999999999, 'xe5': 0.9822019999999999, 'ye5': 0.7283390000000001, 'ze5': 0.6977874999999998, 'xe6': 0.5216239999999999, 'ye6': 0.2857780000000001, 'ze6': 0.9386464999999997, 'xe7': 0.5429999999999999, 'ye7': 0.06791400000000014, 'ze7': 0.8782264999999998, 'xe8': 0.5815409999999999, 'ye8': 0.0628200000000001, 'ze8': 0.18855249999999968, 'xe9': 0.6230799999999999, 'ye9': 0.630236, 'ze9': 0.06895549999999973, 'xe10': 0.644847, 'ye10': 0.41703900000000016, 'ze10': 0.007165499999999714, 'xe11': 0.68824, 'ye11': 0.993812, 'ze11': 0.8849104999999997, 'xe12': 0.721065, 'ye12': 0.523655, 'ze12': 0.6975314999999999, 'xe13': 0.7458839999999999, 'ye13': 0.7409110000000001, 'ze13': 0.6381784999999998, 'xe14': 0.7891689999999999, 'ye14': 0.16416000000000008, 'ze14': 0.5135744999999998, 'xe15': 0.8067479999999998, 'ye15': 0.3726170000000001, 'ze15': 0.44921149999999965, 'xe16': 0.888909, 'ye16': 0.8306340000000001, 'ze16': 0.6444764999999998, 'xe17': 0.9100499999999999, 'ye17': 0.03495900000000007, 'ze17': 0.5842114999999999}",AB2_24_e6_e12_14,14,"['H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","['e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e']",AB2,HC2
229.0,284434-646684-VO2,"{'a': 11.784534842177903, 'b': 0.9999359168560816, 'c': 0.6548462118657378, 'xi0': 0.09327799999999997, 'yi0': 0.39480149999999997, 'zi0': 0.8745345, 'xi1': 0.605162, 'yi1': 0.5932865, 'zi1': 0.8745345, 'xi2': 0.748658, 'yi2': 0.5872514999999999, 'zi2': 0.8747755, 'xi3': 0.9127510000000001, 'yi3': 0.7486305, 'zi3': 0.8747795, 'xi4': 0.575491, 'yi4': 0.4233015, 'zi4': 0.8754285, 'xi5': 0.07669950000000014, 'yi5': 0.575494, 'zi5': 0.8754325000000001}",AB2_16_i2_i4_68,68,"['V', 'V', 'O', 'O', 'O', 'O']","['i', 'i', 'i', 'i', 'i', 'i']",AB2,VO2
10.0,1568-3297-CdAs2,"{'a': 8.05200200000003, 'b': 0.587721786457577, 'xf1': 0.44096100000000016}",AB2_2_a_f_98,98,"['Cd', 'As']","['a', 'f']",AB2,CdAs2
154.0,17219-21661-SiO2,"{'a': 4.564708, 'b': 3.136596908279784, 'xd0': 0.10352750000000022, 'yd0': 0.5575325, 'zd0': 0.09799199999999997, 'ya1': 0.7143765, 'xc2': 0.7413384999999999, 'xd3': 0.7766855000000001, 'yd3': 0.37551250000000014, 'zd3': 0.11630299999999998}",AB2_8_d_acd_95,95,"['Si', 'O', 'O', 'O']","['d', 'a', 'c', 'd']",AB2,SiO2
600.0,28125-47412-CdI2,"{'a': 4.289208693030611, 'c': 17.841773734242935, 'za0': 0.022742000000000002, 'za1': 0.20448300000000005, 'za2': 0.3863830000000001, 'za3': 0.4773250000000001, 'za4': 0.7499680000000001, 'zb5': 0.11358500000000003, 'zb6': 0.29544400000000004, 'zb7': 0.5682400000000001, 'zb8': 0.6590650000000001, 'zb9': 0.8409460000000002, 'zb10': 0.9318650000000003, 'za11': 0.13626000000000002, 'za12': 0.31806400000000007, 'za13': 0.5907520000000002, 'za14': 0.6816750000000001, 'za15': 0.8635090000000002, 'za16': 0.9543900000000002, 'zb17': 0.04532200000000001, 'zb18': 0.22715200000000005, 'zb19': 0.40894000000000014, 'zb20': 0.4998380000000001, 'zb21': 0.7726080000000002, 'zc22': 0.00012100000000000003, 'zc23': 0.09108400000000001, 'zc24': 0.18196800000000002, 'zc25': 0.27288200000000007, 'zc26': 0.3637580000000001, 'zc27': 0.45464900000000014, 'zc28': 0.5455660000000001, 'zc29': 0.6364980000000001, 'zc30': 0.7274050000000001, 'zc31': 0.8183170000000002, 'zc32': 0.9091960000000002}",AB2_11_a5b6_a6b5c11_156,156,"['Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']","['a', 'a', 'a', 'a', 'a', 'b', 'b', 'b', 'b', 'b', 'b', 'a', 'a', 'a', 'a', 'a', 'a', 'b', 'b', 'b', 'b', 'b', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c']",AB2,CdI2
750.0,5392-7481-FeS2,"{'a': 5.548166, 'b': 1.1053513899908545, 'c': 0.9790417229765657, 'yc0': 0.5868950000000001, 'xf1': 0.35265900000000006, 'yf1': 0.7356200000000002, 'zf1': 0.4008840000000001}",AB2_4_c_f_54,54,"['Fe', 'S']","['c', 'f']",AB2,FeS2
641.0,8482-12228-ZrO2,"{'a': 5.293746, 'b': 0.9624371853126312, 'c': 0.9649577066976769, 'xa0': 0.4698685000000001, 'ya0': 0.7332380000000001, 'za0': 0.752535, 'xa1': 0.2685875000000001, 'ya1': 0.4612210000000001, 'za1': 0.99788, 'xa2': 0.13376450000000006, 'ya2': 0.9307550000000001, 'za2': 0.893586}",AB2_4_a_a2_29,29,"['Zr', 'O', 'O']","['a', 'a', 'a']",AB2,ZrO2
145.0,17203-21645-SiO2,"{'a': 11.453586242301009, 'c': 0.385954399476536, 'xl0': 0.45920799999999995, 'yl0': 0.14932799999999996, 'zl0': 0.219425, 'xi1': 0.5800549999999999, 'xi2': 0.818017, 'xj3': 0.745623, 'xk4': 0.37515299999999996, 'zk4': 0.363671}",AB2_12_l_i2jk_162,162,"['Si', 'O', 'O', 'O', 'O']","['l', 'i', 'i', 'j', 'k']",AB2,SiO2
24.0,16802-21209-CO2,"{'a': 9.108749611708204, 'c': 1.2318083686895709, 'xe1': 0.7500583333333333, 'zc2': 0.8956236666666667, 'xf3': 0.4699703333333333, 'yf3': 0.48525466666666656, 'zf3': 0.8758456666666667}",AB2_8_be_cf_167,167,"['C', 'C', 'O', 'O']","['b', 'e', 'c', 'f']",AB2,CO2
